# File Name: Holy-Bible---Holy-Bible---German---German-Elberfelder-1871---Analysis.txt
# File Size: 791145      
# File Date: 12/13/2025 05:30:56
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Deutsche Bibel, Elberfelder
# Bible Name English: Elberfelder German Bible 1871
# Bible Language: Deutsch
# Bible Language English: German
# Bible Copyright Format: Creative Commons Attribution 4.0 International, 2018-2025
# Bible Copyright Text: Public Domain
# Bible Source: R. Brockhaus Verlag Elberfeld, Germany
# Bible Source Version: 2/7/2021
# Bible Source Link: https://unbound.biola.edu
# Bible Source Year: 1871
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
German---German-Elberfelder-1871	ENCODING	Source	Holy-Bible---German---German-Elberfelder-1871---Source-Edition.UNBOUND.txt	UTF-8	NOTICE
German---German-Elberfelder-1871	ENCODING	Aionian	Holy-Bible---German---German-Elberfelder-1871---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
German---German-Elberfelder-1871	BYTES	Source	bytes / chars	4961129 / 4901285 (multi-byte)	NOTICE
German---German-Elberfelder-1871	BYTES	Aionian	bytes / chars	5117072 / 5057618 (multi-byte)	NOTICE
German---German-Elberfelder-1871	BYTES	SourceClean	bytes / chars	4960094 / 4900250 (multi-byte)	NOTICE
German---German-Elberfelder-1871	BYTES	AionianClean	bytes / chars	5113585 / 5054131 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
German---German-Elberfelder-1871	AIONIAN	Aionian	book-not-exist	0	NOTICE
German---German-Elberfelder-1871	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
German---German-Elberfelder-1871	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
German---German-Elberfelder-1871	AIONIAN	Aionian	missing-chapter	0	NOTICE
German---German-Elberfelder-1871	AIONIAN	Aionian	missing-verse	0	NOTICE
German---German-Elberfelder-1871	AIONIAN	Aionian	aionian-verses	264	NOTICE
German---German-Elberfelder-1871	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
German---German-Elberfelder-1871	UNPRINTABLE	Source	01O 2 2 Und Gott hatte am siebten Tage sein Werk vollendet, (Eig. vollendete sein Werk) das er gemacht hatte; und er ruhte am siebten Tage von all seinem Werk, das er gemacht hatte. 	()	WARN
German---German-Elberfelder-1871	UNPRINTABLE	Source	01O 5 11 Und alle Tage Enos waren 905 Jahre, und er starb. - 	()	WARN
German---German-Elberfelder-1871	UNPRINTABLE	Source	01O 10 19 Und das Gebiet der Kanaaniter erstreckte sich von Zidon nach Gerar hin, (W. wenn du nach kommst und gehst: eine stehende Redensart. So auch v 19 am Ende, v 30; Kap. 13,10;25,18) bis Gasa; nach Sodom und Gomorra und Adama und Zeboim hin, bis Lescha. - 	()	WARN
German---German-Elberfelder-1871	UNPRINTABLE	Source	01O 14 23 Wenn vom Faden bis zum Schuhriemen, ja, wenn ich irgend etwas nehme von dem, was dein ist ! Auf daß du nicht sagest: Ich habe Abram reich gemacht. 	()	WARN
