# File Name: Holy-Bible---Holy-Bible---Duya---Duya-Bible---Analysis.txt
# File Size: 287274      
# File Date: 12/13/2025 05:18:51
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Ibibemuwe-Num Iyiki Ifa Ru Dũya
# Bible Name English: Idun Duya Bible
# Bible Language: Dũya
# Bible Language English: Idun
# Bible Copyright Format: Creative Commons Attribution ShareAlike 4.0 International, 2018-2025
# Bible Copyright Text: Creative Commons Attribution ShareAlike 4.0
# Bible Source: SIL Nigeria, Wycliffe Bible Translators
# Bible Source Version: 12/12/2025
# Bible Source Link: https://ebible.org/details.php?id=ldb
# Bible Source Year: 2024
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Duya---Duya-Bible	ENCODING	Source	Holy-Bible---Duya---Duya-Bible---Source-Edition.VPL.txt	UTF-8	NOTICE
Duya---Duya-Bible	ENCODING	Aionian	Holy-Bible---Duya---Duya-Bible---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Duya---Duya-Bible	BYTES	Source	bytes / chars	1164963 / 1096161 (multi-byte)	NOTICE
Duya---Duya-Bible	BYTES	Aionian	bytes / chars	1228894 / 1149978 (multi-byte)	NOTICE
Duya---Duya-Bible	BYTES	SourceClean	bytes / chars	1048140 / 986041 (multi-byte)	NOTICE
Duya---Duya-Bible	BYTES	AionianClean	bytes / chars	1226678 / 1147764 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Duya---Duya-Bible	AIONIAN	Aionian	book-not-exist	0	NOTICE
Duya---Duya-Bible	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Duya---Duya-Bible	AIONIAN	Aionian	book-defined-not-exist	64	NOTICE
Duya---Duya-Bible	AIONIAN	Aionian	missing-chapter	0	NOTICE
Duya---Duya-Bible	AIONIAN	Aionian	missing-verse	0	NOTICE
Duya---Duya-Bible	AIONIAN	Aionian	aionian-verses	200	NOTICE
Duya---Duya-Bible	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Duya---Duya-Bible	UNPRINTABLE	Source	count	0	NOTICE
Duya---Duya-Bible	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Duya---Duya-Bible	UNICODE	Summary	(-)Orginal	81	NOTICE
Duya---Duya-Bible	UNICODE	Summary	(+)Aionian	88	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : (M)	2797	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : (A)	5337	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : (T)	2495	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : ( )	165528	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : (1)	8074	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : (:)	7940	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : (U)	14318	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : (b)	28185	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : (v)	2779	NOTICE
Duya---Duya-Bible	UNICODE	Source(-)	Basic Latin : (u)	76341	NOTICE
