# File Name: Holy-Bible---Holy-Bible---Dutch---Canisiusvertaling---Analysis.txt
# File Size: 49973       
# File Date: 12/13/2025 05:18:10
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Nederlandse Petrus Canisiusvertaling Bijbel
# Bible Name English: Dutch Petrus Canisius Translation
# Bible Language: Nederlandse
# Bible Language English: Dutch
# Bible Copyright Format: Creative Commons Attribution 4.0 International, 2018-2025
# Bible Copyright Text: Public Domain
# Bible Source: Petrus Canisius Apologetic Society, github.com/lemtom/Canisius
# Bible Source Version: 1/10/2016
# Bible Source Link: https://crosswire.org/sword/modules/ModInfo.jsp?modName=NlCanisius1939
# Bible Source Year: 1939
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Dutch---Canisiusvertaling	ENCODING	Source	Holy-Bible---Dutch---Canisiusvertaling---Source-Edition.SWORD.txt	UTF-8	NOTICE
Dutch---Canisiusvertaling	ENCODING	Aionian	Holy-Bible---Dutch---Canisiusvertaling---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Dutch---Canisiusvertaling	BYTES	Source	bytes / chars	5215194 / 5202176 (multi-byte)	NOTICE
Dutch---Canisiusvertaling	BYTES	Aionian	bytes / chars	4527840 / 4515978 (multi-byte)	NOTICE
Dutch---Canisiusvertaling	BYTES	SourceClean	bytes / chars	5096645 / 5083627 (multi-byte)	NOTICE
Dutch---Canisiusvertaling	BYTES	AionianClean	bytes / chars	4524222 / 4512374 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Dutch---Canisiusvertaling	AIONIAN	Aionian	book-not-exist	0	NOTICE
Dutch---Canisiusvertaling	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Dutch---Canisiusvertaling	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
Dutch---Canisiusvertaling	AIONIAN	Aionian	missing-chapter	0	NOTICE
Dutch---Canisiusvertaling	AIONIAN	Aionian	missing-verse	0	NOTICE
Dutch---Canisiusvertaling	AIONIAN	Aionian	aionian-verses	264	NOTICE
Dutch---Canisiusvertaling	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Dutch---Canisiusvertaling	UNPRINTABLE	Source	count	0	NOTICE
Dutch---Canisiusvertaling	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Dutch---Canisiusvertaling	UNICODE	Summary	(-)Orginal	96	NOTICE
Dutch---Canisiusvertaling	UNICODE	Summary	(+)Aionian	94	NOTICE
Dutch---Canisiusvertaling	UNICODE	Source(-)	Basic Latin : ([)	2	NOTICE
Dutch---Canisiusvertaling	UNICODE	Source(-)	Basic Latin : ( )	859552	NOTICE
Dutch---Canisiusvertaling	UNICODE	Source(-)	Basic Latin : (T)	4589	NOTICE
Dutch---Canisiusvertaling	UNICODE	Source(-)	Basic Latin : (e)	674688	NOTICE
Dutch---Canisiusvertaling	UNICODE	Source(-)	Basic Latin : (s)	142356	NOTICE
Dutch---Canisiusvertaling	UNICODE	Source(-)	Basic Latin : (t)	222195	NOTICE
Dutch---Canisiusvertaling	UNICODE	Source(-)	Basic Latin : (a)	298911	NOTICE
Dutch---Canisiusvertaling	UNICODE	Source(-)	Basic Latin : (m)	90302	NOTICE
