# File Name: Holy-Bible---Holy-Bible---Swahili---Swahili-Open-Bible---Analysis.txt
# File Size: 96555       
# File Date: 12/13/2025 06:01:37
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Wazi Neno Maandiko Matakatifu
# Bible Name English: Swahili Open Bible
# Bible Language: Kiswahili
# Bible Language English: Swahili
# Bible Copyright Format: Creative Commons Attribution ShareAlike 4.0 International, 2018-2025
# Bible Copyright Text: Creative Commons Attribution ShareAlike 4.0
# Bible Source: Biblica, Inc.
# Bible Source Version: 12/11/2025
# Bible Source Link: https://ebible.org/details.php?id=swhonmm
# Bible Source Year: 2018, 2024
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Swahili---Swahili-Open-Bible	ENCODING	Source	Holy-Bible---Swahili---Swahili-Open-Bible---Source-Edition.VPL.txt	UTF-8	NOTICE
Swahili---Swahili-Open-Bible	ENCODING	Aionian	Holy-Bible---Swahili---Swahili-Open-Bible---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Swahili---Swahili-Open-Bible	BYTES	Source	bytes / chars	4304278 / 4266246 (multi-byte)	NOTICE
Swahili---Swahili-Open-Bible	BYTES	Aionian	bytes / chars	4514504 / 4478152 (multi-byte)	NOTICE
Swahili---Swahili-Open-Bible	BYTES	SourceClean	bytes / chars	4303443 / 4265411 (multi-byte)	NOTICE
Swahili---Swahili-Open-Bible	BYTES	AionianClean	bytes / chars	4510998 / 4474646 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Swahili---Swahili-Open-Bible	AIONIAN	Aionian	book-not-exist	0	NOTICE
Swahili---Swahili-Open-Bible	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Swahili---Swahili-Open-Bible	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
Swahili---Swahili-Open-Bible	AIONIAN	Aionian	missing-chapter	0	NOTICE
Swahili---Swahili-Open-Bible	AIONIAN	Aionian	missing-verse	0	NOTICE
Swahili---Swahili-Open-Bible	AIONIAN	Aionian	aionian-verses	264	NOTICE
Swahili---Swahili-Open-Bible	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Swahili---Swahili-Open-Bible	UNPRINTABLE	Source	count	0	NOTICE
Swahili---Swahili-Open-Bible	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Swahili---Swahili-Open-Bible	UNICODE	Summary	(-)Orginal	48	NOTICE
Swahili---Swahili-Open-Bible	UNICODE	Summary	(+)Aionian	52	NOTICE
Swahili---Swahili-Open-Bible	UNICODE	Source(-)	Basic Latin : (G)	3321	NOTICE
Swahili---Swahili-Open-Bible	UNICODE	Source(-)	Basic Latin : ( )	628066	NOTICE
Swahili---Swahili-Open-Bible	UNICODE	Source(-)	Basic Latin : (1)	30543	NOTICE
Swahili---Swahili-Open-Bible	UNICODE	Source(-)	Basic Latin : (:)	34080	NOTICE
Swahili---Swahili-Open-Bible	UNICODE	Source(-)	Basic Latin : (H)	10679	NOTICE
Swahili---Swahili-Open-Bible	UNICODE	Source(-)	Basic Latin : (a)	686680	NOTICE
Swahili---Swahili-Open-Bible	UNICODE	Source(-)	Basic Latin : (p)	30970	NOTICE
