# File Name: Holy-Bible---Holy-Bible---Dutch---Statenvertaling---Analysis.txt
# File Size: 42497       
# File Date: 12/13/2025 05:18:43
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Nederlandse Statenvertaling Bijbel
# Bible Name English: Dutch States Translation
# Bible Language: Nederlandse
# Bible Language English: Dutch
# Bible Copyright Format: Creative Commons Attribution 4.0 International, 2018-2025
# Bible Copyright Text: Public Domain
# Bible Source: Authorized by the Synod of Dordrecht
# Bible Source Version: 2/7/2021
# Bible Source Link: https://unbound.biola.edu
# Bible Source Year: 1618-1619
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Dutch---Statenvertaling	ENCODING	Source	Holy-Bible---Dutch---Statenvertaling---Source-Edition.UNBOUND.txt	ASCII	WARNING
Dutch---Statenvertaling	ENCODING	Aionian	Holy-Bible---Dutch---Statenvertaling---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Dutch---Statenvertaling	BYTES	Source	bytes / chars	4649402 / 4649402 (single-byte)	NOTICE
Dutch---Statenvertaling	BYTES	Aionian	bytes / chars	4830626 / 4830424 (multi-byte)	NOTICE
Dutch---Statenvertaling	BYTES	SourceClean	bytes / chars	4648398 / 4648398 (single-byte)	NOTICE
Dutch---Statenvertaling	BYTES	AionianClean	bytes / chars	4827095 / 4826907 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Dutch---Statenvertaling	AIONIAN	Aionian	book-not-exist	0	NOTICE
Dutch---Statenvertaling	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Dutch---Statenvertaling	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
Dutch---Statenvertaling	AIONIAN	Aionian	missing-chapter	0	NOTICE
Dutch---Statenvertaling	AIONIAN	Aionian	missing-verse	0	NOTICE
Dutch---Statenvertaling	AIONIAN	Aionian	aionian-verses	264	NOTICE
Dutch---Statenvertaling	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Dutch---Statenvertaling	UNPRINTABLE	Source	count	0	NOTICE
Dutch---Statenvertaling	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Dutch---Statenvertaling	UNICODE	Summary	(-)Orginal	67	NOTICE
Dutch---Statenvertaling	UNICODE	Summary	(+)Aionian	68	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : (0)	16379	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : (1)	38907	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : (O)	24732	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : (\t)	93306	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : (I)	8694	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : (n)	379427	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : ( )	740154	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : (d)	223170	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : (e)	626394	NOTICE
Dutch---Statenvertaling	UNICODE	Source(-)	Basic Latin : (b)	40807	NOTICE
