# File Name: Holy-Bible---Holy-Bible---Cebuano---Cebuano-Open-Bible---Analysis.txt
# File Size: 740181      
# File Date: 12/13/2025 05:13:25
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Ang Pulong sa Dios
# Bible Name English: Cebuano Open Bible
# Bible Language: Cebuano
# Bible Language English: Cebuano
# Bible Copyright Format: Creative Commons Attribution ShareAlike 4.0 International, 2018-2025
# Bible Copyright Text: Creative Commons Attribution ShareAlike 4.0
# Bible Source: Biblica, Inc.
# Bible Source Version: 12/12/2025
# Bible Source Link: https://ebible.org/details.php?id=cebocb
# Bible Source Year: 2009, 2010, 2014, 2020
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Cebuano---Cebuano-Open-Bible	ENCODING	Source	Holy-Bible---Cebuano---Cebuano-Open-Bible---Source-Edition.VPL.txt	UTF-8	NOTICE
Cebuano---Cebuano-Open-Bible	ENCODING	Aionian	Holy-Bible---Cebuano---Cebuano-Open-Bible---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Cebuano---Cebuano-Open-Bible	BYTES	Source	bytes / chars	4912080 / 4857334 (multi-byte)	NOTICE
Cebuano---Cebuano-Open-Bible	BYTES	Aionian	bytes / chars	5098706 / 5068047 (multi-byte)	NOTICE
Cebuano---Cebuano-Open-Bible	BYTES	SourceClean	bytes / chars	4911247 / 4856501 (multi-byte)	NOTICE
Cebuano---Cebuano-Open-Bible	BYTES	AionianClean	bytes / chars	5095112 / 5064453 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	missing-verse	019-PSA-018-005	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	missing-verse	020-PRO-023-014	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	missing-verse	042-LUK-001-055	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	missing-verse	058-HEB-009-012	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	missing-verse	066-REV-020-015	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	book-not-exist	0	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	missing-chapter	0	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	missing-verse	5	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	aionian-verses	259	NOTICE
Cebuano---Cebuano-Open-Bible	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Cebuano---Cebuano-Open-Bible	UNPRINTABLE	Source	count	0	NOTICE
Cebuano---Cebuano-Open-Bible	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Cebuano---Cebuano-Open-Bible	UNICODE	Summary	(-)Orginal	54	NOTICE
Cebuano---Cebuano-Open-Bible	UNICODE	Summary	(+)Aionian	56	NOTICE
Cebuano---Cebuano-Open-Bible	UNICODE	Source(-)	Basic Latin : (G)	15425	NOTICE
