# File Name: Holy-Bible---Holy-Bible---Romanian---BTF-Bible---Analysis.txt
# File Size: 41354       
# File Date: 12/13/2025 05:55:33
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Biblia Traducerea Fidela
# Bible Name English: Romanian Faithful Translation
# Bible Language: Română
# Bible Language English: Romanian
# Bible Copyright Format: Creative Commons Attribution 4.0 International, 2018-2025
# Bible Copyright Text: Public Domain
# Bible Source: Alex Crișan
# Bible Source Version: 12/11/2025
# Bible Source Link: https://ebible.org/details.php?id=ronbtf
# Bible Source Year: 2024
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Romanian---BTF-Bible	ENCODING	Source	Holy-Bible---Romanian---BTF-Bible---Source-Edition.VPL.txt	UTF-8	NOTICE
Romanian---BTF-Bible	ENCODING	Aionian	Holy-Bible---Romanian---BTF-Bible---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Romanian---BTF-Bible	BYTES	Source	bytes / chars	4584454 / 4288765 (multi-byte)	NOTICE
Romanian---BTF-Bible	BYTES	Aionian	bytes / chars	4798564 / 4502703 (multi-byte)	NOTICE
Romanian---BTF-Bible	BYTES	SourceClean	bytes / chars	4583667 / 4287978 (multi-byte)	NOTICE
Romanian---BTF-Bible	BYTES	AionianClean	bytes / chars	4795123 / 4499269 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Romanian---BTF-Bible	AIONIAN	Aionian	book-not-exist	0	NOTICE
Romanian---BTF-Bible	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Romanian---BTF-Bible	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
Romanian---BTF-Bible	AIONIAN	Aionian	missing-chapter	0	NOTICE
Romanian---BTF-Bible	AIONIAN	Aionian	missing-verse	0	NOTICE
Romanian---BTF-Bible	AIONIAN	Aionian	aionian-verses	264	NOTICE
Romanian---BTF-Bible	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Romanian---BTF-Bible	UNPRINTABLE	Source	count	0	NOTICE
Romanian---BTF-Bible	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Romanian---BTF-Bible	UNICODE	Summary	(-)Orginal	69	NOTICE
Romanian---BTF-Bible	UNICODE	Summary	(+)Aionian	51	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : (G)	3337	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : ( )	751341	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : (1)	30443	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : (:)	39560	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : (L)	9817	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : (a)	300801	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : (n)	183882	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : (c)	148708	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : (e)	327289	NOTICE
Romanian---BTF-Bible	UNICODE	Source(-)	Basic Latin : (p)	97301	NOTICE
