# File Name: Holy-Bible---Holy-Bible---Hindi---Contemporary---Analysis.txt
# File Size: 258199      
# File Date: 12/13/2025 05:38:11
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: हिंदी समकालीन संस्करण-स्वतंत्र उपलब्धि
# Bible Name English: Hindi Contemporary Version Bible
# Bible Language: हिन्दी
# Bible Language English: Hindi
# Bible Copyright Format: Creative Commons Attribution ShareAlike 4.0 International, 2018-2025
# Bible Copyright Text: Creative Commons Attribution ShareAlike 4.0, International
# Bible Source: Biblica, Inc.
# Bible Source Version: 12/12/2025
# Bible Source Link: https://ebible.org/details.php?id=hincv
# Bible Source Year: 1978, 2009, 2016, 2019
# Bible Description: Original work available for free at www.biblica.com and open.bible
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Hindi---Contemporary	ENCODING	Source	Holy-Bible---Hindi---Contemporary---Source-Edition.VPL.txt	UTF-8	NOTICE
Hindi---Contemporary	ENCODING	Aionian	Holy-Bible---Hindi---Contemporary---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Hindi---Contemporary	BYTES	Source	bytes / chars	10652095 / 4359437 (multi-byte)	NOTICE
Hindi---Contemporary	BYTES	Aionian	bytes / chars	10864616 / 4572560 (multi-byte)	NOTICE
Hindi---Contemporary	BYTES	SourceClean	bytes / chars	10651265 / 4358607 (multi-byte)	NOTICE
Hindi---Contemporary	BYTES	AionianClean	bytes / chars	10859933 / 4568907 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Hindi---Contemporary	AIONIAN	Aionian	book-not-exist	0	NOTICE
Hindi---Contemporary	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Hindi---Contemporary	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
Hindi---Contemporary	AIONIAN	Aionian	missing-chapter	0	NOTICE
Hindi---Contemporary	AIONIAN	Aionian	missing-verse	0	NOTICE
Hindi---Contemporary	AIONIAN	Aionian	aionian-verses	264	NOTICE
Hindi---Contemporary	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Hindi---Contemporary	UNPRINTABLE	Source	count	0	NOTICE
Hindi---Contemporary	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Hindi---Contemporary	UNICODE	Summary	(-)Orginal	29	NOTICE
Hindi---Contemporary	UNICODE	Summary	(+)Aionian	52	NOTICE
Hindi---Contemporary	UNICODE	Source(-)	Basic Latin : (G)	2338	NOTICE
Hindi---Contemporary	UNICODE	Source(-)	Basic Latin : ( )	850103	NOTICE
Hindi---Contemporary	UNICODE	Source(-)	Basic Latin : (1)	30602	NOTICE
Hindi---Contemporary	UNICODE	Source(-)	Basic Latin : (:)	33624	NOTICE
Hindi---Contemporary	UNICODE	Source(-)	Basic Latin : (.)	36484	NOTICE
Hindi---Contemporary	UNICODE	Source(-)	Basic Latin : (\n)	31087	NOTICE
Hindi---Contemporary	UNICODE	Source(-)	Basic Latin : (2)	21896	NOTICE
Hindi---Contemporary	UNICODE	Source(-)	Basic Latin : (,)	46808	NOTICE
Hindi---Contemporary	UNICODE	Source(-)	Basic Latin : (3)	12362	NOTICE
