# File Name: Holy-Bible---Holy-Bible---Urdu---Urdu-Free-Contemporary---Analysis.txt
# File Size: 110342      
# File Date: 12/13/2025 06:06:07
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: آزادانہ اردو ہم عصر ترجمہ
# Bible Name English: Urdu Open Contemporary Bible
# Bible Language: اردو
# Bible Language English: Urdu
# Bible Copyright Format: Creative Commons Attribution ShareAlike 4.0 International, 2018-2025
# Bible Copyright Text: Creative Commons Attribution ShareAlike 4.0
# Bible Source: Biblica, Inc.
# Bible Source Version: 12/11/2025
# Bible Source Link: https://ebible.org/details.php?id=urdoucv
# Bible Source Year: 1999, 2005, 2022, 2024
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Urdu---Urdu-Free-Contemporary	ENCODING	Source	Holy-Bible---Urdu---Urdu-Free-Contemporary---Source-Edition.VPL.txt	UTF-8	NOTICE
Urdu---Urdu-Free-Contemporary	ENCODING	Aionian	Holy-Bible---Urdu---Urdu-Free-Contemporary---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Urdu---Urdu-Free-Contemporary	BYTES	Source	bytes / chars	7797080 / 4469590 (multi-byte)	NOTICE
Urdu---Urdu-Free-Contemporary	BYTES	Aionian	bytes / chars	8000296 / 4674013 (multi-byte)	NOTICE
Urdu---Urdu-Free-Contemporary	BYTES	SourceClean	bytes / chars	7796243 / 4468753 (multi-byte)	NOTICE
Urdu---Urdu-Free-Contemporary	BYTES	AionianClean	bytes / chars	7996307 / 4670499 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Urdu---Urdu-Free-Contemporary	AIONIAN	Aionian	book-not-exist	0	NOTICE
Urdu---Urdu-Free-Contemporary	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Urdu---Urdu-Free-Contemporary	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
Urdu---Urdu-Free-Contemporary	AIONIAN	Aionian	missing-chapter	0	NOTICE
Urdu---Urdu-Free-Contemporary	AIONIAN	Aionian	missing-verse	0	NOTICE
Urdu---Urdu-Free-Contemporary	AIONIAN	Aionian	aionian-verses	264	NOTICE
Urdu---Urdu-Free-Contemporary	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Urdu---Urdu-Free-Contemporary	UNPRINTABLE	Source	count	0	NOTICE
Urdu---Urdu-Free-Contemporary	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Urdu---Urdu-Free-Contemporary	UNICODE	Summary	(-)Orginal	28	NOTICE
Urdu---Urdu-Free-Contemporary	UNICODE	Summary	(+)Aionian	52	NOTICE
Urdu---Urdu-Free-Contemporary	UNICODE	Source(-)	Basic Latin : (G)	2337	NOTICE
Urdu---Urdu-Free-Contemporary	UNICODE	Source(-)	Basic Latin : ( )	894881	NOTICE
Urdu---Urdu-Free-Contemporary	UNICODE	Source(-)	Basic Latin : (1)	30486	NOTICE
Urdu---Urdu-Free-Contemporary	UNICODE	Source(-)	Basic Latin : (:)	33196	NOTICE
Urdu---Urdu-Free-Contemporary	UNICODE	Source(-)	Basic Latin : (\n)	31099	NOTICE
Urdu---Urdu-Free-Contemporary	UNICODE	Source(-)	Basic Latin : (2)	21742	NOTICE
