# File Name: Holy-Bible---Holy-Bible---Swedish---Swedish-Bible-1917---Analysis.txt
# File Size: 156131      
# File Date: 12/13/2025 06:02:11
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Svensk Bibel
# Bible Name English: Swedish Bible Runeberg
# Bible Language: Svensk
# Bible Language English: Swedish
# Bible Copyright Format: Creative Commons Attribution 4.0 International, 2018-2025
# Bible Copyright Text: Public Domain
# Bible Source: Project Runeberg, www.lysator.liu.se/runeberg
# Bible Source Version: 8/20/2022
# Bible Source Link: https://crosswire.org/sword/modules/ModInfo.jsp?modName=Swe1917
# Bible Source Year: 1917
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Swedish---Swedish-Bible-1917	ENCODING	Source	Holy-Bible---Swedish---Swedish-Bible-1917---Source-Edition.SWORD.txt	UTF-8	NOTICE
Swedish---Swedish-Bible-1917	ENCODING	Aionian	Holy-Bible---Swedish---Swedish-Bible-1917---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Swedish---Swedish-Bible-1917	BYTES	Source	bytes / chars	6204370 / 5971876 (multi-byte)	NOTICE
Swedish---Swedish-Bible-1917	BYTES	Aionian	bytes / chars	4780386 / 4578233 (multi-byte)	NOTICE
Swedish---Swedish-Bible-1917	BYTES	SourceClean	bytes / chars	5431962 / 5199526 (multi-byte)	NOTICE
Swedish---Swedish-Bible-1917	BYTES	AionianClean	bytes / chars	4776691 / 4574543 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Swedish---Swedish-Bible-1917	AIONIAN	Aionian	book-not-exist	0	NOTICE
Swedish---Swedish-Bible-1917	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Swedish---Swedish-Bible-1917	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
Swedish---Swedish-Bible-1917	AIONIAN	Aionian	missing-chapter	0	NOTICE
Swedish---Swedish-Bible-1917	AIONIAN	Aionian	missing-verse	0	NOTICE
Swedish---Swedish-Bible-1917	AIONIAN	Aionian	aionian-verses	264	NOTICE
Swedish---Swedish-Bible-1917	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Swedish---Swedish-Bible-1917	UNPRINTABLE	Source	count	0	NOTICE
Swedish---Swedish-Bible-1917	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Swedish---Swedish-Bible-1917	UNICODE	Summary	(-)Orginal	88	NOTICE
Swedish---Swedish-Bible-1917	UNICODE	Summary	(+)Aionian	83	NOTICE
Swedish---Swedish-Bible-1917	UNICODE	Source(-)	Basic Latin : ([)	651	NOTICE
Swedish---Swedish-Bible-1917	UNICODE	Source(-)	Basic Latin : ( )	909304	NOTICE
Swedish---Swedish-Bible-1917	UNICODE	Source(-)	Basic Latin : (T)	3653	NOTICE
Swedish---Swedish-Bible-1917	UNICODE	Source(-)	Basic Latin : (e)	353969	NOTICE
Swedish---Swedish-Bible-1917	UNICODE	Source(-)	Basic Latin : (s)	243889	NOTICE
Swedish---Swedish-Bible-1917	UNICODE	Source(-)	Basic Latin : (t)	256675	NOTICE
Swedish---Swedish-Bible-1917	UNICODE	Source(-)	Basic Latin : (a)	362538	NOTICE
