# File Name: Holy-Bible---Holy-Bible---French---French-Darby-Bible---Analysis.txt
# File Size: 487552      
# File Date: 12/13/2025 05:28:22
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Française John Nelson Darby
# Bible Name English: French John Nelson Darby
# Bible Language: Français
# Bible Language English: French
# Bible Copyright Format: Creative Commons Attribution 4.0 International, 2018-2025
# Bible Copyright Text: Public Domain
# Bible Source: French translation by John Nelson Darby
# Bible Source Version: 9/20/2025
# Bible Source Link: https://crosswire.org/sword/modules/ModInfo.jsp?modName=FreJND
# Bible Source Year: 1859
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
French---French-Darby-Bible	ENCODING	Source	Holy-Bible---French---French-Darby-Bible---Source-Edition.SWORD.txt	UTF-8	NOTICE
French---French-Darby-Bible	ENCODING	Aionian	Holy-Bible---French---French-Darby-Bible---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
French---French-Darby-Bible	BYTES	Source	bytes / chars	17406255 / 17131712 (multi-byte)	NOTICE
French---French-Darby-Bible	BYTES	Aionian	bytes / chars	4919642 / 4708621 (multi-byte)	NOTICE
French---French-Darby-Bible	BYTES	SourceClean	bytes / chars	4989466 / 4714923 (multi-byte)	NOTICE
French---French-Darby-Bible	BYTES	AionianClean	bytes / chars	4916110 / 4705113 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
French---French-Darby-Bible	AIONIAN	Aionian	book-not-exist	0	NOTICE
French---French-Darby-Bible	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
French---French-Darby-Bible	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
French---French-Darby-Bible	AIONIAN	Aionian	missing-chapter	0	NOTICE
French---French-Darby-Bible	AIONIAN	Aionian	missing-verse	0	NOTICE
French---French-Darby-Bible	AIONIAN	Aionian	aionian-verses	264	NOTICE
French---French-Darby-Bible	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
French---French-Darby-Bible	UNPRINTABLE	Source	count	0	NOTICE
French---French-Darby-Bible	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
French---French-Darby-Bible	UNICODE	Summary	(-)Orginal	74	NOTICE
French---French-Darby-Bible	UNICODE	Summary	(+)Aionian	71	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : ([)	4607	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : ( )	829959	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : (M)	6304	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : (o)	179538	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : (d)	116459	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : (u)	206306	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : (l)	199898	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : (e)	503064	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : (H)	2056	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : (a)	261134	NOTICE
French---French-Darby-Bible	UNICODE	Source(-)	Basic Latin : (i)	240357	NOTICE
