# File Name: Holy-Bible---Holy-Bible---English---A-Conservative-Version---Analysis.txt
# File Size: 44630       
# File Date: 12/13/2025 05:19:00
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: A Conservative Version
# Bible Name English: A Conservative Version
# Bible Language: English
# Bible Language English: English
# Bible Copyright Format: Creative Commons Attribution 4.0 International, 2018-2025
# Bible Copyright Text: Public Domain
# Bible Source: Dr. Walter L. Porter, StillVoices.org
# Bible Source Version: 7/17/2013
# Bible Source Link: https://crosswire.org/sword/modules/ModInfo.jsp?modName=ACV
# Bible Source Year: 2012-2013
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
English---A-Conservative-Version	ENCODING	Source	Holy-Bible---English---A-Conservative-Version---Source-Edition.SWORD.txt	UTF-8	NOTICE
English---A-Conservative-Version	ENCODING	Aionian	Holy-Bible---English---A-Conservative-Version---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
English---A-Conservative-Version	BYTES	Source	bytes / chars	4519482 / 4519480 (multi-byte)	NOTICE
English---A-Conservative-Version	BYTES	Aionian	bytes / chars	4598932 / 4598742 (multi-byte)	NOTICE
English---A-Conservative-Version	BYTES	SourceClean	bytes / chars	4518629 / 4518627 (multi-byte)	NOTICE
English---A-Conservative-Version	BYTES	AionianClean	bytes / chars	4595420 / 4595230 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
English---A-Conservative-Version	AIONIAN	Aionian	book-not-exist	0	NOTICE
English---A-Conservative-Version	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
English---A-Conservative-Version	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
English---A-Conservative-Version	AIONIAN	Aionian	missing-chapter	0	NOTICE
English---A-Conservative-Version	AIONIAN	Aionian	missing-verse	0	NOTICE
English---A-Conservative-Version	AIONIAN	Aionian	aionian-verses	264	NOTICE
English---A-Conservative-Version	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
English---A-Conservative-Version	UNPRINTABLE	Source	count	0	NOTICE
English---A-Conservative-Version	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
English---A-Conservative-Version	UNICODE	Summary	(-)Orginal	64	NOTICE
English---A-Conservative-Version	UNICODE	Summary	(+)Aionian	69	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : (G)	7293	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : (e)	421678	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : (n)	225943	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : (s)	216890	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : (i)	195046	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : ( )	822257	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : (1)	27026	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : (:)	32204	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : (I)	23737	NOTICE
English---A-Conservative-Version	UNICODE	Source(-)	Basic Latin : (t)	286854	NOTICE
