# File Name: Holy-Bible---Holy-Bible---Azerbaijani---Azerbaijani-Bible---Analysis.txt
# File Size: 75653       
# File Date: 12/13/2025 05:11:04
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Azərbaycan dilində Müqəddəs Kitab
# Bible Name English: Azerbaijani Bible
# Bible Language: Azeri
# Bible Language English: Azerbaijani, South
# Bible Copyright Format: Creative Commons Attribution NoDerivatives NonCommercial 4.0, 2018-2025
# Bible Copyright Text: Creative Commons Attribution NoDerivatives Noncommercial 4.0
# Bible Source: Bible Society of Azerbaijan and Institute for Bible Translation
# Bible Source Version: 12/12/2025
# Bible Source Link: https://ebible.org/details.php?id=azb
# Bible Source Year: 2008
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
Azerbaijani---Azerbaijani-Bible	ENCODING	Source	Holy-Bible---Azerbaijani---Azerbaijani-Bible---Source-Edition.VPL.txt	UTF-8	NOTICE
Azerbaijani---Azerbaijani-Bible	ENCODING	Aionian	Holy-Bible---Azerbaijani---Azerbaijani-Bible---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
Azerbaijani---Azerbaijani-Bible	BYTES	Source	bytes / chars	4420420 / 3805459 (multi-byte)	NOTICE
Azerbaijani---Azerbaijani-Bible	BYTES	Aionian	bytes / chars	4634490 / 4019270 (multi-byte)	NOTICE
Azerbaijani---Azerbaijani-Bible	BYTES	SourceClean	bytes / chars	4419570 / 3804609 (multi-byte)	NOTICE
Azerbaijani---Azerbaijani-Bible	BYTES	AionianClean	bytes / chars	4630758 / 4015609 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
Azerbaijani---Azerbaijani-Bible	AIONIAN	Aionian	missing-verse	042-LUK-001-055	NOTICE
Azerbaijani---Azerbaijani-Bible	AIONIAN	Aionian	missing-verse	044-ACT-015-018	NOTICE
Azerbaijani---Azerbaijani-Bible	AIONIAN	Aionian	book-not-exist	0	NOTICE
Azerbaijani---Azerbaijani-Bible	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
Azerbaijani---Azerbaijani-Bible	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
Azerbaijani---Azerbaijani-Bible	AIONIAN	Aionian	missing-chapter	0	NOTICE
Azerbaijani---Azerbaijani-Bible	AIONIAN	Aionian	missing-verse	2	NOTICE
Azerbaijani---Azerbaijani-Bible	AIONIAN	Aionian	aionian-verses	262	NOTICE
Azerbaijani---Azerbaijani-Bible	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
Azerbaijani---Azerbaijani-Bible	UNPRINTABLE	Source	count	0	NOTICE
Azerbaijani---Azerbaijani-Bible	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
Azerbaijani---Azerbaijani-Bible	UNICODE	Summary	(-)Orginal	51	NOTICE
Azerbaijani---Azerbaijani-Bible	UNICODE	Summary	(+)Aionian	55	NOTICE
Azerbaijani---Azerbaijani-Bible	UNICODE	Source(-)	Basic Latin : (G)	4334	NOTICE
Azerbaijani---Azerbaijani-Bible	UNICODE	Source(-)	Basic Latin : ( )	527788	NOTICE
Azerbaijani---Azerbaijani-Bible	UNICODE	Source(-)	Basic Latin : (1)	30480	NOTICE
