# File Name: Holy-Bible---Holy-Bible---English---Geneva-Bible---Analysis.txt
# File Size: 64783       
# File Date: 12/13/2025 05:20:46
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Bible Name: Geneva Bible
# Bible Name English: Geneva Bible
# Bible Language: English
# Bible Language English: English
# Bible Copyright Format: Creative Commons Attribution 4.0 International, 2018-2025
# Bible Copyright Text: Public Domain
# Bible Source: Miles Coverdale, John Knox, English Scholars exiled to Geneva, Switzerland
# Bible Source Version: 12/12/2025
# Bible Source Link: https://ebible.org/details.php?id=enggnv
# Bible Source Year: 1599
#
# Following are analyses of the source Bible text and the resulting Aionian Edition text.
# Problems are noted and comparing past and updated analyses shows regressions and improvements.
# Some analyses are relevant only to the Aionian Bible project and others are relevant to everyone.
# Also note the Aionian Bible project reversifies to the KJV standard and reports variances.
# Search for these words below: NOTICE, WARNING, and ERROR
#

BIBLE	ANALYSIS	CATEGORY	INPUT	RESULT	STATUS

# ENCODING
English---Geneva-Bible	ENCODING	Source	Holy-Bible---English---Geneva-Bible---Source-Edition.VPL.txt	UTF-8	NOTICE
English---Geneva-Bible	ENCODING	Aionian	Holy-Bible---English---Geneva-Bible---Aionian-Edition.noia	UTF-8	NOTICE

# FILE BYTES
English---Geneva-Bible	BYTES	Source	bytes / chars	4476304 / 4476246 (multi-byte)	NOTICE
English---Geneva-Bible	BYTES	Aionian	bytes / chars	4690692 / 4690446 (multi-byte)	NOTICE
English---Geneva-Bible	BYTES	SourceClean	bytes / chars	4475513 / 4475455 (multi-byte)	NOTICE
English---Geneva-Bible	BYTES	AionianClean	bytes / chars	4687196 / 4686950 (multi-byte)	NOTICE

# AIONIAN VERSE COUNTS - LOOKING FOR 264
English---Geneva-Bible	AIONIAN	Aionian	book-not-exist	0	NOTICE
English---Geneva-Bible	AIONIAN	Aionian	book-exist-not-defined	0	NOTICE
English---Geneva-Bible	AIONIAN	Aionian	book-defined-not-exist	0	NOTICE
English---Geneva-Bible	AIONIAN	Aionian	missing-chapter	0	NOTICE
English---Geneva-Bible	AIONIAN	Aionian	missing-verse	0	NOTICE
English---Geneva-Bible	AIONIAN	Aionian	aionian-verses	264	NOTICE
English---Geneva-Bible	AIONIAN	Aionian	tested-verses	264	NOTICE

# UNPRINTABLE
English---Geneva-Bible	UNPRINTABLE	Source	count	0	NOTICE
English---Geneva-Bible	UNPRINTABLE	Aionian	count	0	NOTICE

# UNICODE
English---Geneva-Bible	UNICODE	Summary	(-)Orginal	56	NOTICE
English---Geneva-Bible	UNICODE	Summary	(+)Aionian	60	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (G)	8641	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (E)	14031	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : ( )	815022	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (1)	30423	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (:)	44826	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (I)	22770	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (n)	222888	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (t)	303418	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (h)	277278	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (e)	483013	NOTICE
English---Geneva-Bible	UNICODE	Source(-)	Basic Latin : (b)	43753	NOTICE
